trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2303,24:22:00,24:22:00,85,13,0,0,41.3178
2303,24:28:00,24:28:00,130,14,0,0,44.9403
2303,24:32:00,24:32:00,73,15,0,0,47.2877
2303,24:41:00,24:41:00,74,16,0,0,50.8055
2304,07:53:00,07:53:00,105,1,0,0,0.0000
2304,08:02:00,08:02:00,38187,2,0,0,4.9884
2304,08:11:00,08:11:00,107,3,0,0,10.0572
2304,08:17:00,08:17:00,37953,4,0,0,12.5354
2304,08:22:00,08:22:00,41,5,0,0,15.3610
2304,08:27:00,08:27:00,70,6,0,0,18.6447
2304,08:31:00,08:31:00,127,7,0,0,20.7032
2304,08:36:00,08:36:00,11,8,0,0,22.9835
2304,08:40:00,08:40:00,158,9,0,0,24.4371
2304,08:45:00,08:45:00,119,10,0,0,27.8553
2304,08:50:00,08:50:00,139,11,0,0,29.7294
2304,08:59:00,08:59:00,37169,12,0,0,35.1134
2304,09:03:00,09:03:00,59,13,0,0,36.9008
2304,09:08:00,09:08:00,85,14,0,0,41.3178
2304,09:14:00,09:14:00,130,15,0,0,44.9403
2304,09:18:00,09:18:00,73,16,0,0,47.2877
2304,09:30:00,09:30:00,74,17,0,0,50.8055
2305,08:53:00,08:53:00,105,1,0,0,0.0000
2305,09:02:00,09:02:00,38187,2,0,0,4.9884
2305,09:11:00,09:11:00,107,3,0,0,10.0572
2305,09:17:00,09:17:00,37953,4,0,0,12.5354
2305,09:22:00,09:22:00,41,5,0,0,15.3610
2305,09:27:00,09:27:00,70,6,0,0,18.6447
2305,09:31:00,09:31:00,127,7,0,0,20.7032
2305,09:37:00,09:37:00,11,8,0,0,22.9835
2305,09:40:00,09:40:00,158,9,0,0,24.4371
2305,09:46:00,09:46:00,119,10,0,0,27.8553
2305,09:51:00,09:51:00,139,11,0,0,29.7294
2305,09:59:00,09:59:00,37169,12,0,0,35.1134
2305,10:03:00,10:03:00,59,13,0,0,36.9008
2305,10:09:00,10:09:00,85,14,0,0,41.3178
2305,10:15:00,10:15:00,130,15,0,0,44.9403
2305,10:19:00,10:19:00,73,16,0,0,47.2877
2305,10:31:00,10:31:00,74,17,0,0,50.8055
2306,10:57:00,10:57:00,105,1,0,0,0.0000
2306,11:06:00,11:06:00,38187,2,0,0,4.9884
2306,11:15:00,11:15:00,107,3,0,0,10.0572
2306,11:21:00,11:21:00,37953,4,0,0,12.5354
2306,11:26:00,11:26:00,41,5,0,0,15.3610
2306,11:32:00,11:32:00,70,6,0,0,18.6447
2306,11:36:00,11:36:00,127,7,0,0,20.7032
2306,11:41:00,11:41:00,11,8,0,0,22.9835
2306,11:44:00,11:44:00,158,9,0,0,24.4371
2306,11:50:00,11:50:00,119,10,0,0,27.8553
2306,11:56:00,11:56:00,139,11,0,0,29.7294
2306,12:04:00,12:04:00,37169,12,0,0,35.1134
2306,12:08:00,12:08:00,59,13,0,0,36.9008
2306,12:14:00,12:14:00,85,14,0,0,41.3178
2306,12:20:00,12:20:00,130,15,0,0,44.9403
2306,12:24:00,12:24:00,73,16,0,0,47.2877
2306,12:34:00,12:34:00,74,17,0,0,50.8055
2307,14:07:00,14:07:00,105,1,0,0,0.0000
2307,14:16:00,14:16:00,38187,2,0,0,4.9884
2307,14:25:00,14:25:00,107,3,0,0,10.0572
2307,14:31:00,14:31:00,37953,4,0,0,12.5354
2307,14:36:00,14:36:00,41,5,0,0,15.3610
2307,14:42:00,14:42:00,70,6,0,0,18.6447
2307,14:46:00,14:46:00,127,7,0,0,20.7032
2307,14:52:00,14:52:00,11,8,0,0,22.9835
2307,14:55:00,14:55:00,158,9,0,0,24.4371
2307,15:01:00,15:01:00,119,10,0,0,27.8553
2307,15:06:00,15:06:00,139,11,0,0,29.7294
2307,15:15:00,15:15:00,37169,12,0,0,35.1134
2307,15:19:00,15:19:00,59,13,0,0,36.9008
2307,15:25:00,15:25:00,85,14,0,0,41.3178
2307,15:30:00,15:30:00,130,15,0,0,44.9403
2307,15:34:00,15:34:00,73,16,0,0,47.2877
2307,15:45:00,15:45:00,74,17,0,0,50.8055
2308,15:07:00,15:07:00,105,1,0,0,0.0000
2308,15:16:00,15:16:00,38187,2,0,0,4.9884
2308,15:25:00,15:25:00,107,3,0,0,10.0572
2308,15:31:00,15:31:00,37953,4,0,0,12.5354
2308,15:36:00,15:36:00,41,5,0,0,15.3610
2308,15:41:00,15:41:00,70,6,0,0,18.6447
2308,15:45:00,15:45:00,127,7,0,0,20.7032
2308,15:51:00,15:51:00,11,8,0,0,22.9835
2308,15:55:00,15:55:00,158,9,0,0,24.4371
2308,16:00:00,16:00:00,119,10,0,0,27.8553
2308,16:05:00,16:05:00,139,11,0,0,29.7294
2308,16:14:00,16:14:00,37169,12,0,0,35.1134
2308,16:18:00,16:18:00,59,13,0,0,36.9008
2308,16:24:00,16:24:00,85,14,0,0,41.3178
2308,16:29:00,16:29:00,130,15,0,0,44.9403
2308,16:33:00,16:33:00,73,16,0,0,47.2877
2308,16:44:00,16:44:00,74,17,0,0,50.8055
2309,16:07:00,16:07:00,105,1,0,0,0.0000
2309,16:16:00,16:16:00,38187,2,0,0,4.9884
2309,16:25:00,16:25:00,107,3,0,0,10.0572
2309,16:31:00,16:31:00,37953,4,0,0,12.5354
2309,16:36:00,16:36:00,41,5,0,0,15.3610
2309,16:41:00,16:41:00,70,6,0,0,18.6447
2309,16:45:00,16:45:00,127,7,0,0,20.7032
2309,16:51:00,16:51:00,11,8,0,0,22.9835
2309,16:54:00,16:54:00,158,9,0,0,24.4371
2309,17:00:00,17:00:00,119,10,0,0,27.8553
2309,17:05:00,17:05:00,139,11,0,0,29.7294
2309,17:14:00,17:14:00,37169,12,0,0,35.1134
2309,17:18:00,17:18:00,59,13,0,0,36.9008
2309,17:24:00,17:24:00,85,14,0,0,41.3178
2309,17:29:00,17:29:00,130,15,0,0,44.9403
2309,17:33:00,17:33:00,73,16,0,0,47.2877
2309,17:44:00,17:44:00,74,17,0,0,50.8055
2310,17:07:00,17:07:00,105,1,0,0,0.0000
2310,17:16:00,17:16:00,38187,2,0,0,4.9884
2310,17:25:00,17:25:00,107,3,0,0,10.0572
2310,17:31:00,17:31:00,37953,4,0,0,12.5354
2310,17:36:00,17:36:00,41,5,0,0,15.3610
2310,17:41:00,17:41:00,70,6,0,0,18.6447
2310,17:45:00,17:45:00,127,7,0,0,20.7032
2310,17:51:00,17:51:00,11,8,0,0,22.9835
2310,17:54:00,17:54:00,158,9,0,0,24.4371
2310,18:01:00,18:01:00,119,10,0,0,27.8553
2310,18:05:00,18:05:00,139,11,0,0,29.7294
2310,18:14:00,18:14:00,37169,12,0,0,35.1134
2310,18:18:00,18:18:00,59,13,0,0,36.9008
2310,18:24:00,18:24:00,85,14,0,0,41.3178
2310,18:29:00,18:29:00,130,15,0,0,44.9403
2310,18:33:00,18:33:00,73,16,0,0,47.2877
2310,18:44:00,18:44:00,74,17,0,0,50.8055
2311,18:07:00,18:07:00,105,1,0,0,0.0000
2311,18:16:00,18:16:00,38187,2,0,0,4.9884
2311,18:25:00,18:25:00,107,3,0,0,10.0572
2311,18:31:00,18:31:00,37953,4,0,0,12.5354
2311,18:36:00,18:36:00,41,5,0,0,15.3610
2311,18:42:00,18:42:00,70,6,0,0,18.6447
2311,18:46:00,18:46:00,127,7,0,0,20.7032
2311,18:52:00,18:52:00,11,8,0,0,22.9835
2311,18:55:00,18:55:00,158,9,0,0,24.4371
2311,19:01:00,19:01:00,119,10,0,0,27.8553
2311,19:06:00,19:06:00,139,11,0,0,29.7294
2311,19:15:00,19:15:00,37169,12,0,0,35.1134
2311,19:19:00,19:19:00,59,13,0,0,36.9008
2311,19:24:00,19:24:00,85,14,0,0,41.3178
2311,19:30:00,19:30:00,130,15,0,0,44.9403
2311,19:34:00,19:34:00,73,16,0,0,47.2877
2311,19:46:00,19:46:00,74,17,0,0,50.8055
2312,22:07:00,22:07:00,105,1,0,0,0.0000
2312,22:16:00,22:16:00,38187,2,0,0,4.9884
2312,22:25:00,22:25:00,107,3,0,0,10.0572
2312,22:31:00,22:31:00,37953,4,0,0,12.5354
2312,22:36:00,22:36:00,41,5,0,0,15.3610
2312,22:41:00,22:41:00,70,6,0,0,18.6447
2312,22:45:00,22:45:00,127,7,0,0,20.7032
2312,22:51:00,22:51:00,11,8,0,0,22.9835
2312,22:54:00,22:54:00,158,9,0,0,24.4371
2312,23:00:00,23:00:00,119,10,0,0,27.8553
2312,23:05:00,23:05:00,139,11,0,0,29.7294
2312,23:14:00,23:14:00,37169,12,0,0,35.1134
2312,23:18:00,23:18:00,59,13,0,0,36.9008
2312,23:23:00,23:23:00,85,14,0,0,41.3178
2312,23:29:00,23:29:00,130,15,0,0,44.9403
2312,23:33:00,23:33:00,73,16,0,0,47.2877
2312,23:44:00,23:44:00,74,17,0,0,50.8055
2313,06:53:00,06:53:00,105,1,0,0,0.0000
2313,07:02:00,07:02:00,38187,2,0,0,4.9884
2313,07:11:00,07:11:00,107,3,0,0,10.0572
2313,07:17:00,07:17:00,37953,4,0,0,12.5354
2313,07:20:00,07:20:00,109,5,0,0,14.3854
2313,07:23:00,07:23:00,41,6,0,0,15.3610
2313,07:29:00,07:29:00,70,7,0,0,18.6447
2313,07:33:00,07:33:00,127,8,0,0,20.7032
2313,07:40:00,07:40:00,158,9,0,0,24.4371
2313,07:46:00,07:46:00,119,10,0,0,27.8553
2313,07:51:00,07:51:00,139,11,0,0,29.7294
2313,07:59:00,07:59:00,37169,12,0,0,35.1134
2313,08:03:00,08:03:00,59,13,0,0,36.9008
2313,08:09:00,08:09:00,85,14,0,0,41.3178
2313,08:15:00,08:15:00,130,15,0,0,44.9403
2313,08:19:00,08:19:00,73,16,0,0,47.2877
2313,08:30:00,08:30:00,74,17,0,0,50.8055
2314,09:55:00,09:55:00,105,1,0,0,0.0000
2314,10:04:00,10:04:00,38187,2,0,0,4.9884
2314,10:13:00,10:13:00,107,3,0,0,10.0572
2314,10:19:00,10:19:00,37953,4,0,0,12.5354
2314,10:22:00,10:22:00,109,5,0,0,14.3854
2314,10:25:00,10:25:00,41,6,0,0,15.3610
2314,10:31:00,10:31:00,70,7,0,0,18.6447
2314,10:35:00,10:35:00,127,8,0,0,20.7032
2314,10:41:00,10:41:00,11,9,0,0,22.9835
2314,10:44:00,10:44:00,158,10,0,0,24.4371
2314,10:50:00,10:50:00,119,11,0,0,27.8553
2314,10:55:00,10:55:00,139,12,0,0,29.7294
2314,11:04:00,11:04:00,37169,13,0,0,35.1134
2314,11:08:00,11:08:00,59,14,0,0,36.9008
2314,11:13:00,11:13:00,85,15,0,0,41.3178
2314,11:19:00,11:19:00,130,16,0,0,44.9403
2314,11:23:00,11:23:00,73,17,0,0,47.2877
2314,11:34:00,11:34:00,74,18,0,0,50.8055
2315,13:07:00,13:07:00,105,1,0,0,0.0000
2315,13:16:00,13:16:00,38187,2,0,0,4.9884
2315,13:25:00,13:25:00,107,3,0,0,10.0572
2315,13:31:00,13:31:00,37953,4,0,0,12.5354
2315,13:35:00,13:35:00,109,5,0,0,14.3854
2315,13:38:00,13:38:00,41,6,0,0,15.3610
2315,13:43:00,13:43:00,70,7,0,0,18.6447
2315,13:47:00,13:47:00,127,8,0,0,20.7032
2315,13:53:00,13:53:00,11,9,0,0,22.9835
2315,13:56:00,13:56:00,158,10,0,0,24.4371
2315,14:02:00,14:02:00,119,11,0,0,27.8553
2315,14:07:00,14:07:00,139,12,0,0,29.7294
2315,14:15:00,14:15:00,37169,13,0,0,35.1134
2315,14:19:00,14:19:00,59,14,0,0,36.9008
2315,14:25:00,14:25:00,85,15,0,0,41.3178
2315,14:31:00,14:31:00,130,16,0,0,44.9403
2315,14:35:00,14:35:00,73,17,0,0,47.2877
2315,14:47:00,14:47:00,74,18,0,0,50.8055
2316,19:07:00,19:07:00,105,1,0,0,0.0000
2316,19:16:00,19:16:00,38187,2,0,0,4.9884
2316,19:25:00,19:25:00,107,3,0,0,10.0572
2316,19:31:00,19:31:00,37953,4,0,0,12.5354
2316,19:35:00,19:35:00,109,5,0,0,14.3854
2316,19:38:00,19:38:00,41,6,0,0,15.3610
2316,19:43:00,19:43:00,70,7,0,0,18.6447
2316,19:47:00,19:47:00,127,8,0,0,20.7032
2316,19:53:00,19:53:00,11,9,0,0,22.9835
2316,19:56:00,19:56:00,158,10,0,0,24.4371
2316,20:02:00,20:02:00,119,11,0,0,27.8553
2316,20:08:00,20:08:00,139,12,0,0,29.7294
2316,20:16:00,20:16:00,37169,13,0,0,35.1134
2316,20:20:00,20:20:00,59,14,0,0,36.9008
2316,20:26:00,20:26:00,85,15,0,0,41.3178
2316,20:32:00,20:32:00,130,16,0,0,44.9403
2316,20:36:00,20:36:00,73,17,0,0,47.2877
2316,20:46:00,20:46:00,74,18,0,0,50.8055
2317,17:01:00,17:01:00,105,1,0,0,0.0000
2317,17:17:00,17:17:00,107,2,0,0,10.0572
2317,17:23:00,17:23:00,37953,3,0,0,12.5354
2317,17:27:00,17:27:00,109,4,0,0,14.3854
2317,17:30:00,17:30:00,41,5,0,0,15.3610
2317,17:35:00,17:35:00,70,6,0,0,18.6447
2317,17:38:00,17:38:00,127,7,0,0,20.7032
2318,18:01:00,18:01:00,105,1,0,0,0.0000
2318,18:17:00,18:17:00,107,2,0,0,10.0572
2318,18:23:00,18:23:00,37953,3,0,0,12.5354
2318,18:26:00,18:26:00,109,4,0,0,14.3854
2318,18:29:00,18:29:00,41,5,0,0,15.3610
2318,18:35:00,18:35:00,70,6,0,0,18.6447
2318,18:38:00,18:38:00,127,7,0,0,20.7032
2319,19:51:00,19:51:00,105,1,0,0,0.0000
2319,20:06:00,20:06:00,107,2,0,0,10.0572
2319,20:12:00,20:12:00,37953,3,0,0,12.5354
2319,20:16:00,20:16:00,109,4,0,0,14.3854
2319,20:19:00,20:19:00,41,5,0,0,15.3610
2319,20:25:00,20:25:00,70,6,0,0,18.6447
2319,20:28:00,20:28:00,127,7,0,0,20.7032
2320,08:07:00,08:07:00,105,1,0,0,0.0000
2320,08:16:00,08:16:00,38187,2,0,0,4.9884
2320,08:26:00,08:26:00,107,3,0,0,10.0572
2320,08:32:00,08:32:00,37953,4,0,0,12.5354
2320,08:35:00,08:35:00,109,5,0,0,14.3854
2320,08:38:00,08:38:00,41,6,0,0,15.3610
2320,08:43:00,08:43:00,70,7,0,0,18.6447
2320,08:46:00,08:46:00,127,8,0,0,20.7032
2321,09:07:00,09:07:00,105,1,0,0,0.0000
2321,09:16:00,09:16:00,38187,2,0,0,4.9884
2321,09:25:00,09:25:00,107,3,0,0,10.0572
2321,09:31:00,09:31:00,37953,4,0,0,12.5354
2321,09:34:00,09:34:00,109,5,0,0,14.3854
2321,09:37:00,09:37:00,41,6,0,0,15.3610
2321,09:43:00,09:43:00,70,7,0,0,18.6447
2321,09:46:00,09:46:00,127,8,0,0,20.7032
2322,11:07:00,11:07:00,105,1,0,0,0.0000
2322,11:16:00,11:16:00,38187,2,0,0,4.9884
2322,11:25:00,11:25:00,107,3,0,0,10.0572
2322,11:31:00,11:31:00,37953,4,0,0,12.5354
2322,11:34:00,11:34:00,109,5,0,0,14.3854
2322,11:37:00,11:37:00,41,6,0,0,15.3610
2322,11:43:00,11:43:00,70,7,0,0,18.6447
2322,11:46:00,11:46:00,127,8,0,0,20.7032
2323,15:56:00,15:56:00,105,1,0,0,0.0000
2323,16:06:00,16:06:00,38187,2,0,0,4.9884
2323,16:14:00,16:14:00,107,3,0,0,10.0572
2323,16:20:00,16:20:00,37953,4,0,0,12.5354
2323,16:24:00,16:24:00,109,5,0,0,14.3854
2323,16:27:00,16:27:00,41,6,0,0,15.3610
2323,16:33:00,16:33:00,70,7,0,0,18.6447
2323,16:37:00,16:37:00,127,8,0,0,20.7032
2324,17:20:00,17:20:00,105,1,0,0,0.0000
2324,17:30:00,17:30:00,38187,2,0,0,4.9884
2324,17:39:00,17:39:00,107,3,0,0,10.0572
2324,17:45:00,17:45:00,37953,4,0,0,12.5354
2324,18:01:00,18:01:00,158,5,0,0,24.4371
2324,18:07:00,18:07:00,119,6,0,0,27.8553
2324,18:12:00,18:12:00,139,7,0,0,29.7294
2324,18:20:00,18:20:00,37169,8,0,0,35.1134
2324,18:24:00,18:24:00,59,9,0,0,36.9008
2324,18:31:00,18:31:00,85,10,0,0,41.3178
2324,18:37:00,18:37:00,130,11,0,0,44.9403
2324,18:41:00,18:41:00,73,12,0,0,47.2877
2324,18:51:00,18:51:00,74,13,0,0,50.8055
2325,18:04:00,18:04:00,105,1,0,0,0.0000
2325,18:14:00,18:14:00,38187,2,0,0,4.9884
2325,18:23:00,18:23:00,107,3,0,0,10.0572
2325,18:43:00,18:43:00,158,4,0,0,24.4371
2325,18:52:00,18:52:00,139,5,0,0,29.7294
2325,19:02:00,19:02:00,37169,6,0,0,35.1134
2325,19:06:00,19:06:00,59,7,0,0,36.9008
2325,19:13:00,19:13:00,85,8,0,0,41.3178
2325,19:20:00,19:20:00,130,9,0,0,44.9403
2325,19:24:00,19:24:00,73,10,0,0,47.2877
2325,19:31:00,19:31:00,74,11,0,0,50.8055
2325,19:36:00,19:36:00,40,12,0,0,53.0739
2325,19:40:00,19:40:00,4,13,0,0,55.0900
2325,19:44:00,19:44:00,8,14,0,0,56.6843
2325,19:46:00,19:46:00,22,15,0,0,57.5131
2325,19:51:00,19:51:00,15,16,0,0,59.1699
2325,19:55:00,19:55:00,141,17,0,0,61.2879
2325,19:59:00,19:59:00,79,18,0,0,63.4625
2325,20:05:00,20:05:00,122,19,0,0,65.4178
2325,20:12:00,20:12:00,13,20,0,0,66.4981
2326,17:36:00,17:36:00,105,1,0,0,0.0000
2326,17:53:00,17:53:00,107,2,0,0,10.0572
2326,18:09:00,18:09:00,11,3,0,0,22.9869
2326,18:13:00,18:13:00,158,4,0,0,24.4405
2326,18:22:00,18:22:00,139,5,0,0,29.7328
2326,18:32:00,18:32:00,37169,6,0,0,35.1169
2326,18:36:00,18:36:00,59,7,0,0,36.9042
2326,18:42:00,18:42:00,85,8,0,0,41.3212
2326,18:49:00,18:49:00,130,9,0,0,44.9438
2326,18:53:00,18:53:00,73,10,0,0,47.2911
2326,19:04:00,19:04:00,74,11,0,0,50.8089
2327,18:29:00,18:29:00,105,1,0,0,0.0000
2327,18:38:00,18:38:00,38187,2,0,0,4.9884
2327,18:47:00,18:47:00,107,3,0,0,10.0572
2327,19:07:00,19:07:00,158,4,0,0,24.4371
2327,19:16:00,19:16:00,139,5,0,0,29.7294
2327,19:25:00,19:25:00,37169,6,0,0,35.1134
2327,19:29:00,19:29:00,59,7,0,0,36.9008
2327,19:36:00,19:36:00,85,8,0,0,41.3178
2327,19:42:00,19:42:00,130,9,0,0,44.9403
2327,19:46:00,19:46:00,73,10,0,0,47.2877
2327,19:57:00,19:57:00,74,11,0,0,50.8055
2328,17:05:00,17:05:00,105,1,0,0,0.0000
2328,17:15:00,17:15:00,38187,2,0,0,4.9884
2328,17:25:00,17:25:00,107,3,0,0,10.0572
2328,17:31:00,17:31:00,109,4,0,0,14.3875
2328,17:34:00,17:34:00,41,5,0,0,15.3631
2328,17:40:00,17:40:00,70,6,0,0,18.6468
2328,17:44:00,17:44:00,127,7,0,0,20.7053
2328,17:50:00,17:50:00,11,8,0,0,22.9856
2328,17:53:00,17:53:00,158,9,0,0,24.4392
2328,17:59:00,17:59:00,119,10,0,0,27.8574
2328,18:05:00,18:05:00,139,11,0,0,29.7314
2329,15:20:00,15:20:00,105,1,0,0,0.0000
2329,15:30:00,15:30:00,38187,2,0,0,4.9884
2329,15:39:00,15:39:00,107,3,0,0,10.0572
2329,15:45:00,15:45:00,37953,4,0,0,12.5354
2329,15:49:00,15:49:00,109,5,0,0,14.3854
2329,15:52:00,15:52:00,41,6,0,0,15.3610
2329,15:57:00,15:57:00,70,7,0,0,18.6447
2329,16:01:00,16:01:00,127,8,0,0,20.7032
2329,16:06:00,16:06:00,11,9,0,0,22.9835
2329,16:09:00,16:09:00,158,10,0,0,24.4371
2329,16:16:00,16:16:00,119,11,0,0,27.8553
2329,16:23:00,16:23:00,139,12,0,0,29.7294
2330,16:09:00,16:09:00,105,1,0,0,0.0000
2330,16:19:00,16:19:00,38187,2,0,0,4.9884
2330,16:28:00,16:28:00,107,3,0,0,10.0572
2330,16:34:00,16:34:00,37953,4,0,0,12.5354
2330,16:37:00,16:37:00,109,5,0,0,14.3854
2330,16:40:00,16:40:00,41,6,0,0,15.3610
2330,16:45:00,16:45:00,70,7,0,0,18.6447
2330,16:49:00,16:49:00,127,8,0,0,20.7032
2330,16:56:00,16:56:00,11,9,0,0,22.9835
2330,16:59:00,16:59:00,158,10,0,0,24.4371
2330,17:05:00,17:05:00,119,11,0,0,27.8553
2330,17:11:00,17:11:00,139,12,0,0,29.7294
2331,17:29:00,17:29:00,105,1,0,0,0.0000
2331,17:39:00,17:39:00,38187,2,0,0,4.9884
2331,17:50:00,17:50:00,107,3,0,0,10.0572
2331,17:56:00,17:56:00,37953,4,0,0,12.5354
2331,17:59:00,17:59:00,109,5,0,0,14.3854
2331,18:02:00,18:02:00,41,6,0,0,15.3610
2331,18:08:00,18:08:00,70,7,0,0,18.6447
2331,18:12:00,18:12:00,127,8,0,0,20.7032
2331,18:18:00,18:18:00,11,9,0,0,22.9835
2331,18:22:00,18:22:00,158,10,0,0,24.4371
2331,18:28:00,18:28:00,119,11,0,0,27.8553
2331,18:34:00,18:34:00,139,12,0,0,29.7294
2332,18:16:00,18:16:00,105,1,0,0,0.0000
2332,18:25:00,18:25:00,38187,2,0,0,4.9884
2332,18:37:00,18:37:00,107,3,0,0,10.0572
2332,18:43:00,18:43:00,37953,4,0,0,12.5354
2332,18:46:00,18:46:00,109,5,0,0,14.3854
2332,18:49:00,18:49:00,41,6,0,0,15.3610
2332,18:56:00,18:56:00,70,7,0,0,18.6447
2332,19:01:00,19:01:00,127,8,0,0,20.7032
2332,19:09:00,19:09:00,11,9,0,0,22.9835
2332,19:12:00,19:12:00,158,10,0,0,24.4371
2332,19:19:00,19:19:00,119,11,0,0,27.8553
2332,19:28:00,19:28:00,139,12,0,0,29.7294
2333,15:44:00,15:44:00,105,1,0,0,0.0000
2333,15:54:00,15:54:00,38187,2,0,0,4.9884
2333,16:02:00,16:02:00,107,3,0,0,10.0572
2333,16:21:00,16:21:00,158,4,0,0,24.4371
2333,16:30:00,16:30:00,139,5,0,0,29.7294
2333,16:38:00,16:38:00,37169,6,0,0,35.1134
2333,16:42:00,16:42:00,59,7,0,0,36.9008
2333,16:48:00,16:48:00,85,8,0,0,41.3178
2333,16:54:00,16:54:00,130,9,0,0,44.9403
2333,16:58:00,16:58:00,73,10,0,0,47.2877
2333,17:09:00,17:09:00,74,11,0,0,50.8055
2334,12:12:00,12:12:00,105,1,0,0,0.0000
2334,12:22:00,12:22:00,38187,2,0,0,4.9884
2334,12:31:00,12:31:00,107,3,0,0,10.0572
2334,12:37:00,12:37:00,37953,4,0,0,12.5354
2334,12:47:00,12:47:00,127,5,0,0,20.7032
2334,12:55:00,12:55:00,158,6,0,0,24.4371
2334,13:01:00,13:01:00,119,7,0,0,27.8553
2334,13:06:00,13:06:00,139,8,0,0,29.7294
2334,13:13:00,13:13:00,37169,9,0,0,35.1134
2334,13:17:00,13:17:00,59,10,0,0,36.9008
2334,13:24:00,13:24:00,85,11,0,0,41.3178
2334,13:30:00,13:30:00,130,12,0,0,44.9403
2334,13:34:00,13:34:00,73,13,0,0,47.2877
2334,13:45:00,13:45:00,74,14,0,0,50.8055
2335,14:46:00,14:46:00,105,1,0,0,0.0000
2335,14:56:00,14:56:00,38187,2,0,0,4.9884
2335,15:05:00,15:05:00,107,3,0,0,10.0572
2335,15:10:00,15:10:00,37953,4,0,0,12.5354
2335,15:21:00,15:21:00,127,5,0,0,20.7032
2335,15:28:00,15:28:00,158,6,0,0,24.4371
2335,15:34:00,15:34:00,119,7,0,0,27.8553
2335,15:39:00,15:39:00,139,8,0,0,29.7294
2335,15:48:00,15:48:00,37169,9,0,0,35.1134
2335,15:52:00,15:52:00,59,10,0,0,36.9008
2335,15:58:00,15:58:00,85,11,0,0,41.3178
2335,16:04:00,16:04:00,130,12,0,0,44.9403
2335,16:08:00,16:08:00,73,13,0,0,47.2877
2335,16:19:00,16:19:00,74,14,0,0,50.8055
2336,13:43:00,13:43:00,105,1,0,0,0.0000
2336,13:53:00,13:53:00,38187,2,0,0,4.9884
2336,14:02:00,14:02:00,107,3,0,0,10.0572
2336,14:08:00,14:08:00,37953,4,0,0,12.5354
2336,14:19:00,14:19:00,127,5,0,0,20.7032
2336,14:25:00,14:25:00,11,6,0,0,22.9835
2336,14:29:00,14:29:00,158,7,0,0,24.4371
2336,14:35:00,14:35:00,119,8,0,0,27.8553
2336,14:40:00,14:40:00,139,9,0,0,29.7294
2336,14:49:00,14:49:00,37169,10,0,0,35.1134
2336,14:53:00,14:53:00,59,11,0,0,36.9008
2336,15:00:00,15:00:00,85,12,0,0,41.3178
2336,15:06:00,15:06:00,130,13,0,0,44.9403
2336,15:10:00,15:10:00,73,14,0,0,47.2877
2336,15:22:00,15:22:00,74,15,0,0,50.8055
2337,19:05:00,19:05:00,105,1,0,0,0.0000
2337,19:15:00,19:15:00,38187,2,0,0,4.9884
2337,19:24:00,19:24:00,107,3,0,0,10.0572
2337,19:30:00,19:30:00,37953,4,0,0,12.5354
2337,19:40:00,19:40:00,127,5,0,0,20.7032
2337,19:47:00,19:47:00,11,6,0,0,22.9835
2337,19:50:00,19:50:00,158,7,0,0,24.4371
2337,19:56:00,19:56:00,119,8,0,0,27.8553
2337,20:01:00,20:01:00,139,9,0,0,29.7294
2337,20:10:00,20:10:00,37169,10,0,0,35.1134
2337,20:14:00,20:14:00,59,11,0,0,36.9008
2337,20:21:00,20:21:00,85,12,0,0,41.3178
2337,20:27:00,20:27:00,130,13,0,0,44.9403
2337,20:31:00,20:31:00,73,14,0,0,47.2877
2337,20:39:00,20:39:00,74,15,0,0,50.8055
2338,20:21:00,20:21:00,105,1,0,0,0.0000
2338,20:30:00,20:30:00,38187,2,0,0,4.9884
2338,20:40:00,20:40:00,107,3,0,0,10.0572
2338,20:46:00,20:46:00,37953,4,0,0,12.5354
2338,20:56:00,20:56:00,127,5,0,0,20.7032
2338,21:02:00,21:02:00,11,6,0,0,22.9835
2338,21:05:00,21:05:00,158,7,0,0,24.4371
2338,21:11:00,21:11:00,119,8,0,0,27.8553
2338,21:16:00,21:16:00,139,9,0,0,29.7294
2338,21:24:00,21:24:00,37169,10,0,0,35.1134
2338,21:28:00,21:28:00,59,11,0,0,36.9008
2338,21:35:00,21:35:00,85,12,0,0,41.3178
2338,21:41:00,21:41:00,130,13,0,0,44.9403
2338,21:45:00,21:45:00,73,14,0,0,47.2877
2338,21:56:00,21:56:00,74,15,0,0,50.8055
2339,08:46:00,08:46:00,105,1,0,0,0.0000
2339,08:55:00,08:55:00,38187,2,0,0,4.9884
2339,09:04:00,09:04:00,107,3,0,0,10.0572
2339,09:10:00,09:10:00,37953,4,0,0,12.5354
2339,09:14:00,09:14:00,41,5,0,0,15.3610
2339,09:20:00,09:20:00,70,6,0,0,18.6447
2339,09:23:00,09:23:00,127,7,0,0,20.7032
2339,09:30:00,09:30:00,158,8,0,0,24.4371
2339,09:36:00,09:36:00,119,9,0,0,27.8553
2339,09:41:00,09:41:00,139,10,0,0,29.7294
2339,09:49:00,09:49:00,37169,11,0,0,35.1134
2339,09:53:00,09:53:00,59,12,0,0,36.9008
2339,09:59:00,09:59:00,85,13,0,0,41.3178
2339,10:05:00,10:05:00,130,14,0,0,44.9403
2339,10:09:00,10:09:00,73,15,0,0,47.2877
2339,10:21:00,10:21:00,74,16,0,0,50.8055
